clip_path,gesture_label,person_id,take_number,source,keypoint_path,frame_count,split
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_91.mp4,team_to_serve_right,p08,91,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_91.npy,99,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_92.mp4,team_to_serve_right,p08,92,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_92.npy,108,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_93.mp4,team_to_serve_right,p08,93,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_93.npy,98,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_94.mp4,team_to_serve_right,p08,94,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_94.npy,99,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_95.mp4,team_to_serve_right,p08,95,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_95.npy,96,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_96.mp4,team_to_serve_right,p08,96,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_96.npy,99,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_97.mp4,team_to_serve_right,p08,97,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_97.npy,99,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_98.mp4,team_to_serve_right,p08,98,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_98.npy,90,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_1.mp4,team_to_serve_right,p09,1,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_1.npy,135,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_10.mp4,team_to_serve_right,p09,10,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_10.npy,99,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_100.mp4,team_to_serve_right,p09,100,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_100.npy,102,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_101.mp4,team_to_serve_right,p09,101,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_101.npy,104,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_102.mp4,team_to_serve_right,p09,102,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_102.npy,108,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_103.mp4,team_to_serve_right,p09,103,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_103.npy,109,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_104.mp4,team_to_serve_right,p09,104,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_104.npy,108,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_105.mp4,team_to_serve_right,p09,105,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_105.npy,114,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_11.mp4,team_to_serve_right,p09,11,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_11.npy,108,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_12.mp4,team_to_serve_right,p09,12,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_12.npy,109,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_13.mp4,team_to_serve_right,p09,13,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_13.npy,113,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_14.mp4,team_to_serve_right,p09,14,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_14.npy,103,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_15.mp4,team_to_serve_right,p09,15,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_15.npy,117,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_16.mp4,team_to_serve_right,p09,16,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_16.npy,118,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_17.mp4,team_to_serve_right,p09,17,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_17.npy,108,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_18.mp4,team_to_serve_right,p09,18,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_18.npy,131,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_19.mp4,team_to_serve_right,p09,19,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_19.npy,93,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_2.mp4,team_to_serve_right,p09,2,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_2.npy,94,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_20.mp4,team_to_serve_right,p09,20,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_20.npy,126,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_21.mp4,team_to_serve_right,p09,21,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_21.npy,132,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_22.mp4,team_to_serve_right,p09,22,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_22.npy,135,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_23.mp4,team_to_serve_right,p09,23,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_23.npy,123,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_24.mp4,team_to_serve_right,p09,24,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_24.npy,132,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_25.mp4,team_to_serve_right,p09,25,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_25.npy,120,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_26.mp4,team_to_serve_right,p09,26,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_26.npy,123,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_27.mp4,team_to_serve_right,p09,27,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_27.npy,124,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_28.mp4,team_to_serve_right,p09,28,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_28.npy,121,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_3.mp4,team_to_serve_right,p09,3,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_3.npy,116,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_30.mp4,team_to_serve_right,p09,30,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_30.npy,108,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_31.mp4,team_to_serve_right,p09,31,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_31.npy,114,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_32.mp4,team_to_serve_right,p09,32,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_32.npy,110,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_33.mp4,team_to_serve_right,p09,33,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_33.npy,117,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_34.mp4,team_to_serve_right,p09,34,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_34.npy,116,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_35.mp4,team_to_serve_right,p09,35,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_35.npy,115,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_36.mp4,team_to_serve_right,p09,36,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_36.npy,109,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_37.mp4,team_to_serve_right,p09,37,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_37.npy,102,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_38.mp4,team_to_serve_right,p09,38,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_38.npy,99,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_39.mp4,team_to_serve_right,p09,39,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_39.npy,96,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_4.mp4,team_to_serve_right,p09,4,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_4.npy,109,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_40.mp4,team_to_serve_right,p09,40,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_40.npy,102,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_41.mp4,team_to_serve_right,p09,41,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_41.npy,104,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_42.mp4,team_to_serve_right,p09,42,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_42.npy,101,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_43.mp4,team_to_serve_right,p09,43,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_43.npy,105,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_44.mp4,team_to_serve_right,p09,44,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_44.npy,108,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_45.mp4,team_to_serve_right,p09,45,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_45.npy,118,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_46.mp4,team_to_serve_right,p09,46,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_46.npy,118,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_47.mp4,team_to_serve_right,p09,47,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_47.npy,122,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_48.mp4,team_to_serve_right,p09,48,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_48.npy,116,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_49.mp4,team_to_serve_right,p09,49,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_49.npy,111,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_5.mp4,team_to_serve_right,p09,5,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_5.npy,113,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_50.mp4,team_to_serve_right,p09,50,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_50.npy,105,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_52.mp4,team_to_serve_right,p09,52,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_52.npy,104,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_53.mp4,team_to_serve_right,p09,53,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_53.npy,101,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_54.mp4,team_to_serve_right,p09,54,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_54.npy,99,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_55.mp4,team_to_serve_right,p09,55,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_55.npy,96,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_56.mp4,team_to_serve_right,p09,56,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_56.npy,111,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_57.mp4,team_to_serve_right,p09,57,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_57.npy,102,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_58.mp4,team_to_serve_right,p09,58,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_58.npy,102,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_59.mp4,team_to_serve_right,p09,59,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_59.npy,106,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_6.mp4,team_to_serve_right,p09,6,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_6.npy,104,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_60.mp4,team_to_serve_right,p09,60,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_60.npy,102,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_61.mp4,team_to_serve_right,p09,61,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_61.npy,107,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_62.mp4,team_to_serve_right,p09,62,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_62.npy,105,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_63.mp4,team_to_serve_right,p09,63,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_63.npy,105,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_64.mp4,team_to_serve_right,p09,64,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_64.npy,92,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_65.mp4,team_to_serve_right,p09,65,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_65.npy,98,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_66.mp4,team_to_serve_right,p09,66,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_66.npy,102,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_67.mp4,team_to_serve_right,p09,67,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_67.npy,110,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_68.mp4,team_to_serve_right,p09,68,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_68.npy,106,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_69.mp4,team_to_serve_right,p09,69,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_69.npy,109,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_7.mp4,team_to_serve_right,p09,7,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_7.npy,101,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_70.mp4,team_to_serve_right,p09,70,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_70.npy,102,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_72.mp4,team_to_serve_right,p09,72,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_72.npy,112,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_73.mp4,team_to_serve_right,p09,73,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_73.npy,108,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_74.mp4,team_to_serve_right,p09,74,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_74.npy,96,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_75.mp4,team_to_serve_right,p09,75,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_75.npy,106,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_77.mp4,team_to_serve_right,p09,77,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_77.npy,105,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_78.mp4,team_to_serve_right,p09,78,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_78.npy,117,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_79.mp4,team_to_serve_right,p09,79,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_79.npy,105,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_80.mp4,team_to_serve_right,p09,80,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_80.npy,123,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_81.mp4,team_to_serve_right,p09,81,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_81.npy,110,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_82.mp4,team_to_serve_right,p09,82,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_82.npy,107,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_83.mp4,team_to_serve_right,p09,83,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_83.npy,113,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_84.mp4,team_to_serve_right,p09,84,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_84.npy,112,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_85.mp4,team_to_serve_right,p09,85,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_85.npy,110,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_86.mp4,team_to_serve_right,p09,86,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_86.npy,106,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_87.mp4,team_to_serve_right,p09,87,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_87.npy,108,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_88.mp4,team_to_serve_right,p09,88,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_88.npy,109,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_89.mp4,team_to_serve_right,p09,89,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_89.npy,107,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_9.mp4,team_to_serve_right,p09,9,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_9.npy,101,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_90.mp4,team_to_serve_right,p09,90,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_90.npy,96,val
data/raw_clips\team_to_serve_right\team_to_serve_right_p09_91.mp4,team_to_serve_right,p09,91,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p09_91.npy,102,val
